Page Load Speed (ms),Time
364,2016-07-12 18:35:05
664,2016-07-13 06:56:56
576,2016-07-13 07:11:02
571,2016-07-13 07:14:43
571,2016-07-13 07:16:44
700,2016-07-13 07:18:53
580,2016-07-13 07:20:46
575,2016-07-13 07:22:29
576,2016-07-13 07:24:32
600,2016-07-13 07:25:50
583,2016-07-13 07:35:42
373,2016-07-13 07:43:13
565,2016-07-13 07:50:26
573,2016-07-13 07:52:32
389,2016-07-13 07:54:07
397,2016-07-13 07:55:53
575,2016-07-13 08:01:04
590,2016-07-13 08:06:59
454,2016-07-13 08:06:59
564,2016-07-13 08:07:05
613,2016-07-13 08:08:05
409,2016-07-13 08:08:05
606,2016-07-13 08:09:06
402,2016-07-13 08:09:06
598,2016-07-13 08:46:47
395,2016-07-13 08:46:47
609,2016-07-13 09:00:53
516,2016-07-13 09:00:53
466,2016-07-13 09:00:53
477,2016-07-13 09:00:53
398,2016-07-13 09:00:54
404,2016-07-13 09:00:54
522,2016-07-13 09:00:54
530,2016-07-13 09:00:54
619,2016-07-13 09:11:58
670,2016-07-13 09:11:58
375,2016-07-13 09:11:58
721,2016-07-13 09:17:02
326,2016-07-13 09:17:04
631,2016-07-13 09:21:03
292,2016-07-13 09:21:04
601,2016-07-13 09:21:17
610,2016-07-13 09:21:17
389,2016-07-13 09:21:17
627,2016-07-13 09:25:05
466,2016-07-13 09:25:07
266,2016-07-13 09:25:14
297,2016-07-13 09:25:17
366,2016-07-13 09:25:23
407,2016-07-13 09:25:39
572,2016-07-13 09:29:18
614,2016-07-13 09:31:41
643,2016-07-13 09:31:41
414,2016-07-13 09:38:30
577,2016-07-13 09:39:03
693,2016-07-13 09:44:04
378,2016-07-13 09:44:55
298,2016-07-13 09:45:13
799,2016-07-13 09:46:13
1252,2016-07-13 09:46:37
1324,2016-07-13 09:49:18
989,2016-07-13 09:50:07
525,2016-07-13 09:52:21
2728,2016-07-13 10:01:10
2906,2016-07-13 10:01:10
641,2016-07-13 10:05:19
643,2016-07-13 10:07:39
1353,2016-07-13 10:07:54
426,2016-07-13 10:12:13
573,2016-07-13 10:17:13
879,2016-07-13 10:18:20
1120,2016-07-13 10:20:52
678,2016-07-13 10:21:23
658,2016-07-13 10:22:56
876,2016-07-13 10:34:28
704,2016-07-13 10:35:42
1079,2016-07-13 10:37:09
1092,2016-07-13 10:37:23
1144,2016-07-13 10:38:21
1796,2016-07-13 10:38:21
200,2016-07-13 10:38:27
1224,2016-07-13 10:39:29
1794,2016-07-13 10:40:19
919,2016-07-13 10:40:24
1177,2016-07-13 10:40:28
667,2016-07-13 10:41:44
638,2016-07-13 10:44:16
637,2016-07-13 10:45:36
457,2016-07-13 10:45:48
299,2016-07-13 10:46:07
360,2016-07-13 10:46:16
611,2016-07-13 10:48:54
298,2016-07-13 10:48:56
540,2016-07-13 10:49:42
446,2016-07-13 10:49:45
622,2016-07-13 10:49:56
353,2016-07-13 10:49:57
3135,2016-07-13 10:50:20
1101,2016-07-13 10:50:23
1199,2016-07-13 10:50:30
603,2016-07-13 10:50:54
617,2016-07-13 10:51:02
748,2016-07-13 10:51:46
653,2016-07-13 10:54:33
583,2016-07-13 10:55:55
326,2016-07-13 10:56:00
624,2016-07-13 10:59:02
404,2016-07-13 10:59:05
1128,2016-07-13 11:01:27
877,2016-07-13 11:01:49
494,2016-07-13 11:04:37
485,2016-07-13 11:04:40
365,2016-07-13 11:05:01
406,2016-07-13 11:06:12
491,2016-07-13 11:07:50
591,2016-07-13 11:09:29
411,2016-07-13 11:09:29
402,2016-07-13 11:09:29
339,2016-07-13 11:09:33
3486,2016-07-13 11:11:29
1789,2016-07-13 11:11:45
1348,2016-07-13 11:15:11
764,2016-07-13 11:15:14
1148,2016-07-13 11:15:49
629,2016-07-13 11:16:01
1508,2016-07-13 11:17:13
1444,2016-07-13 11:19:51
408,2016-07-13 11:22:00
375,2016-07-13 11:22:00
595,2016-07-13 11:23:03
283,2016-07-13 11:23:54
4064,2016-07-13 11:28:38
624,2016-07-13 11:30:07
599,2016-07-13 11:30:14
563,2016-07-13 11:32:47
628,2016-07-13 11:34:35
623,2016-07-13 11:35:26
636,2016-07-13 11:37:42
332,2016-07-13 11:37:46
624,2016-07-13 11:38:54
476,2016-07-13 11:40:54
589,2016-07-13 11:41:35
607,2016-07-13 11:44:36
518,2016-07-13 11:44:38
1107,2016-07-13 11:46:02
405,2016-07-13 11:46:13
526,2016-07-13 11:46:16
583,2016-07-13 11:47:25
590,2016-07-13 11:48:23
601,2016-07-13 11:50:03
441,2016-07-13 11:55:16
569,2016-07-13 11:59:21
355,2016-07-13 11:59:54
283,2016-07-13 11:59:57
313,2016-07-13 11:59:58
1259,2016-07-13 12:00:47
782,2016-07-13 12:02:31
604,2016-07-13 12:02:52
511,2016-07-13 12:03:05
590,2016-07-13 12:03:17
668,2016-07-13 12:07:05
558,2016-07-13 12:07:39
399,2016-07-13 12:09:32
581,2016-07-13 12:10:16
613,2016-07-13 12:12:13
606,2016-07-13 12:12:13
575,2016-07-13 12:16:29
598,2016-07-13 12:16:33
605,2016-07-13 12:16:33
540,2016-07-13 12:17:16
723,2016-07-13 12:17:19
324,2016-07-13 12:17:23
330,2016-07-13 12:17:25
571,2016-07-13 12:17:27
620,2016-07-13 12:17:28
581,2016-07-13 12:17:28
358,2016-07-13 12:17:32
1138,2016-07-13 12:17:45
402,2016-07-13 12:17:46
291,2016-07-13 12:17:48
235,2016-07-13 12:17:49
330,2016-07-13 12:17:52
386,2016-07-13 12:17:57
389,2016-07-13 12:18:15
223,2016-07-13 12:18:16
584,2016-07-13 12:20:59
604,2016-07-13 12:20:59
578,2016-07-13 12:21:30
614,2016-07-13 12:24:28
389,2016-07-13 12:25:48
283,2016-07-13 12:25:50
587,2016-07-13 12:26:01
311,2016-07-13 12:26:03
663,2016-07-13 12:28:18
330,2016-07-13 12:28:49
601,2016-07-13 12:31:18
937,2016-07-13 12:31:21
938,2016-07-13 12:31:21
638,2016-07-13 12:32:29
377,2016-07-13 12:32:40
2144,2016-07-13 12:33:08
605,2016-07-13 12:36:21
661,2016-07-13 12:36:21
615,2016-07-13 12:37:20
618,2016-07-13 12:37:20
1243,2016-07-13 12:38:33
1199,2016-07-13 12:38:33
591,2016-07-13 12:39:43
291,2016-07-13 12:39:44
601,2016-07-13 12:40:19
636,2016-07-13 12:40:19
557,2016-07-13 12:40:43
554,2016-07-13 12:45:07
707,2016-07-13 12:45:25
518,2016-07-13 12:49:09
1436,2016-07-13 12:50:14
1348,2016-07-13 12:52:09
442,2016-07-13 12:52:49
603,2016-07-13 12:53:24
561,2016-07-13 12:53:52
698,2016-07-13 12:58:53
209,2016-07-13 12:59:33
502,2016-07-13 12:59:33
387,2016-07-13 13:00:43
830,2016-07-13 13:01:38
1212,2016-07-13 13:01:52
649,2016-07-13 13:13:56
539,2016-07-13 13:14:09
446,2016-07-13 13:14:14
254,2016-07-13 13:14:34
321,2016-07-13 13:14:36
375,2016-07-13 13:14:43
361,2016-07-13 13:15:11
407,2016-07-13 13:15:15
590,2016-07-13 13:23:25
464,2016-07-13 13:23:27
294,2016-07-13 13:23:41
355,2016-07-13 13:23:49
567,2016-07-13 13:23:56
560,2016-07-13 13:24:31
608,2016-07-13 13:24:32
609,2016-07-13 13:24:32
346,2016-07-13 13:30:37
388,2016-07-13 13:30:42
343,2016-07-13 13:30:55
447,2016-07-13 13:30:58
575,2016-07-13 13:31:09
542,2016-07-13 13:44:36
256,2016-07-13 13:44:37
294,2016-07-13 13:44:40
580,2016-07-13 13:48:47
589,2016-07-13 13:49:33
570,2016-07-13 13:53:16
365,2016-07-13 13:56:05
255,2016-07-13 13:56:08
317,2016-07-13 13:56:10
11257,2016-07-13 13:58:35
658,2016-07-13 13:58:39
629,2016-07-13 14:08:59
311,2016-07-13 14:09:02
594,2016-07-13 14:16:17
543,2016-07-13 14:18:23
570,2016-07-13 14:20:41
487,2016-07-13 14:20:47
791,2016-07-13 14:22:04
608,2016-07-13 14:23:33
508,2016-07-13 14:24:52
1715,2016-07-13 14:25:07
751,2016-07-13 14:25:12
1808,2016-07-13 14:27:48
1705,2016-07-13 14:28:11
1291,2016-07-13 14:29:13
636,2016-07-13 14:32:00
2809,2016-07-13 14:32:57
748,2016-07-13 14:33:55
636,2016-07-13 14:34:34
882,2016-07-13 14:34:40
473,2016-07-13 14:35:30
687,2016-07-13 14:36:01
1556,2016-07-13 14:37:11
2384,2016-07-13 14:43:28
618,2016-07-13 14:44:26
679,2016-07-13 14:44:26
417,2016-07-13 14:44:30
617,2016-07-13 14:44:53
625,2016-07-13 14:44:53
384,2016-07-13 14:44:56
392,2016-07-13 14:45:27
408,2016-07-13 14:45:27
559,2016-07-13 14:45:34
585,2016-07-13 14:46:56
597,2016-07-13 14:46:56
335,2016-07-13 14:47:01
536,2016-07-13 14:47:41
603,2016-07-13 14:47:41
1054,2016-07-13 14:47:46
614,2016-07-13 14:48:21
585,2016-07-13 14:48:21
515,2016-07-13 14:52:37
868,2016-07-13 14:53:00
435,2016-07-13 14:54:10
268,2016-07-13 14:54:14
594,2016-07-13 14:55:19
716,2016-07-13 14:55:21
353,2016-07-13 14:55:35
282,2016-07-13 14:55:43
364,2016-07-13 14:55:47
2712,2016-07-13 14:56:02
519,2016-07-13 15:02:20
504,2016-07-13 15:03:19
1471,2016-07-13 15:05:26
620,2016-07-13 15:07:36
2042,2016-07-13 15:10:48
570,2016-07-13 15:16:08
1613,2016-07-13 15:16:18
568,2016-07-13 15:18:05
463,2016-07-13 15:19:02
531,2016-07-13 15:19:33
846,2016-07-13 15:19:38
607,2016-07-13 15:21:03
749,2016-07-13 15:22:16
420,2016-07-13 15:22:16
499,2016-07-13 15:22:26
275,2016-07-13 15:22:38
462,2016-07-13 15:22:39
1519,2016-07-13 15:23:05
811,2016-07-13 15:23:07
421,2016-07-13 15:23:49
911,2016-07-13 15:24:05
652,2016-07-13 15:24:07
278,2016-07-13 15:24:09
314,2016-07-13 15:24:13
311,2016-07-13 15:24:19
277,2016-07-13 15:24:19
1579,2016-07-13 15:24:32
636,2016-07-13 15:26:31
246,2016-07-13 15:28:41
284,2016-07-13 15:28:44
372,2016-07-13 15:29:05
372,2016-07-13 15:29:07
375,2016-07-13 15:29:26
2963,2016-07-13 15:35:54
434,2016-07-13 15:38:35
248,2016-07-13 15:38:40
258,2016-07-13 15:38:44
615,2016-07-13 15:40:12
1354,2016-07-13 15:40:37
662,2016-07-13 15:42:01
1075,2016-07-13 15:43:37
1301,2016-07-13 15:44:48
649,2016-07-13 15:47:55
638,2016-07-13 15:50:46
580,2016-07-13 15:53:12
625,2016-07-13 15:55:19
621,2016-07-13 15:55:19
2644,2016-07-13 15:59:36
2658,2016-07-13 15:59:36
1175,2016-07-13 15:59:39
437,2016-07-13 16:02:20
263,2016-07-13 16:02:27
261,2016-07-13 16:02:37
252,2016-07-13 16:02:41
262,2016-07-13 16:02:53
363,2016-07-13 16:02:57
438,2016-07-13 16:02:59
257,2016-07-13 16:03:10
246,2016-07-13 16:03:18
486,2016-07-13 16:04:02
258,2016-07-13 16:04:42
292,2016-07-13 16:04:46
382,2016-07-13 16:04:53
360,2016-07-13 16:05:17
257,2016-07-13 16:05:22
362,2016-07-13 16:05:46
257,2016-07-13 16:05:53
250,2016-07-13 16:06:00
408,2016-07-13 16:06:04
560,2016-07-13 16:06:37
571,2016-07-13 16:06:45
358,2016-07-13 16:06:45
352,2016-07-13 16:06:51
461,2016-07-13 16:06:54
276,2016-07-13 16:06:59
316,2016-07-13 16:07:04
365,2016-07-13 16:08:26
353,2016-07-13 16:08:27
436,2016-07-13 16:08:57
223,2016-07-13 16:09:10
239,2016-07-13 16:09:18
315,2016-07-13 16:09:35
373,2016-07-13 16:11:59
310,2016-07-13 16:12:01
282,2016-07-13 16:12:07
462,2016-07-13 16:12:09
555,2016-07-13 16:12:11
544,2016-07-13 16:13:43
505,2016-07-13 16:13:45
253,2016-07-13 16:13:52
364,2016-07-13 16:13:54
363,2016-07-13 16:14:00
240,2016-07-13 16:14:06
413,2016-07-13 16:14:08
362,2016-07-13 16:16:24
357,2016-07-13 16:16:24
705,2016-07-13 16:17:33
276,2016-07-13 16:17:40
312,2016-07-13 16:17:44
636,2016-07-13 16:22:18
617,2016-07-13 16:22:18
395,2016-07-13 16:23:08
386,2016-07-13 16:23:25
590,2016-07-13 16:25:04
469,2016-07-13 16:25:06
263,2016-07-13 16:25:18
291,2016-07-13 16:25:20
358,2016-07-13 16:25:29
394,2016-07-13 16:25:35
1181,2016-07-13 16:26:31
641,2016-07-13 16:27:09
412,2016-07-13 16:30:09
271,2016-07-13 16:31:45
489,2016-07-13 16:31:47
285,2016-07-13 16:31:51
270,2016-07-13 16:31:53
433,2016-07-13 16:31:55
560,2016-07-13 16:31:57
533,2016-07-13 16:32:27
459,2016-07-13 16:33:34
441,2016-07-13 16:35:23
867,2016-07-13 16:35:39
710,2016-07-13 16:35:40
944,2016-07-13 16:35:41
714,2016-07-13 16:35:42
1107,2016-07-13 16:35:48
1774,2016-07-13 16:35:49
1367,2016-07-13 16:35:51
1221,2016-07-13 16:35:54
879,2016-07-13 16:35:56
890,2016-07-13 16:35:59
734,2016-07-13 16:35:59
523,2016-07-13 16:36:02
535,2016-07-13 16:36:03
646,2016-07-13 16:36:08
328,2016-07-13 16:36:19
320,2016-07-13 16:36:25
409,2016-07-13 16:36:29
305,2016-07-13 16:36:34
1612,2016-07-13 16:40:31
1653,2016-07-13 16:40:31
693,2016-07-13 16:40:35
1597,2016-07-13 16:40:35
449,2016-07-13 16:41:44
269,2016-07-13 16:41:46
282,2016-07-13 16:41:50
619,2016-07-13 16:45:54
279,2016-07-13 16:46:00
308,2016-07-13 16:46:03
588,2016-07-13 16:48:09
600,2016-07-13 16:55:37
268,2016-07-13 16:57:25
398,2016-07-13 16:57:27
250,2016-07-13 16:57:28
290,2016-07-13 16:57:31
312,2016-07-13 16:57:37
375,2016-07-13 17:14:46
249,2016-07-13 17:14:57
274,2016-07-13 17:15:00
917,2016-07-13 17:43:40
647,2016-07-13 17:44:10
383,2016-07-13 17:44:42
564,2016-07-13 17:45:24
560,2016-07-13 17:45:53
369,2016-07-13 18:36:42
750,2016-07-14 06:47:22
673,2016-07-14 08:20:44
625,2016-07-14 08:21:36
606,2016-07-14 08:26:34
412,2016-07-14 08:26:34
937,2016-07-14 08:27:50
998,2016-07-14 08:27:50
1064,2016-07-14 08:29:10
1559,2016-07-14 08:29:10
1434,2016-07-14 08:30:17
2179,2016-07-14 08:30:17
1067,2016-07-14 08:31:24
907,2016-07-14 08:31:24
653,2016-07-14 08:50:49
392,2016-07-14 08:50:49
634,2016-07-14 08:51:53
1313,2016-07-14 08:51:53
763,2016-07-14 08:53:18
679,2016-07-14 08:53:30
416,2016-07-14 08:53:40
291,2016-07-14 08:53:41
1015,2016-07-14 08:55:12
844,2016-07-14 08:55:12
659,2016-07-14 09:00:40
512,2016-07-14 09:00:51
1242,2016-07-14 09:02:38
1390,2016-07-14 09:02:38
625,2016-07-14 09:03:29
315,2016-07-14 09:03:30
1588,2016-07-14 09:04:05
1404,2016-07-14 09:04:05
669,2016-07-14 09:09:06
619,2016-07-14 09:14:11
632,2016-07-14 09:15:51
423,2016-07-14 09:15:51
1110,2016-07-14 09:17:01
1020,2016-07-14 09:17:01
971,2016-07-14 09:18:39
867,2016-07-14 09:18:39
629,2016-07-14 09:21:43
680,2016-07-14 09:21:43
400,2016-07-14 09:21:43
399,2016-07-14 09:21:43
686,2016-07-14 09:22:25
611,2016-07-14 09:31:44
602,2016-07-14 09:32:57
399,2016-07-14 09:32:57
606,2016-07-14 09:34:31
397,2016-07-14 09:34:31
701,2016-07-14 09:40:40
626,2016-07-14 09:45:29
680,2016-07-14 09:45:30
547,2016-07-14 09:46:05
462,2016-07-14 09:46:07
573,2016-07-14 09:47:05
623,2016-07-14 09:47:18
1194,2016-07-14 09:48:40
1193,2016-07-14 09:48:40
1836,2016-07-14 09:48:59
387,2016-07-14 09:50:24
389,2016-07-14 09:52:06
374,2016-07-14 09:52:06
371,2016-07-14 09:52:43
266,2016-07-14 09:52:46
547,2016-07-14 09:53:12
289,2016-07-14 09:53:14
371,2016-07-14 09:53:24
383,2016-07-14 09:53:24
1251,2016-07-14 09:53:36
891,2016-07-14 09:54:44
1096,2016-07-14 09:54:55
592,2016-07-14 09:54:58
318,2016-07-14 09:55:01
323,2016-07-14 09:55:07
654,2016-07-14 09:55:15
375,2016-07-14 09:55:39
355,2016-07-14 09:55:42
461,2016-07-14 09:56:19
680,2016-07-14 09:56:47
1019,2016-07-14 09:56:55
861,2016-07-14 09:57:07
683,2016-07-14 09:58:06
502,2016-07-14 10:00:55
571,2016-07-14 10:05:09
686,2016-07-14 10:05:09
518,2016-07-14 10:06:18
1523,2016-07-14 10:06:33
667,2016-07-14 10:09:38
923,2016-07-14 10:11:19
1283,2016-07-14 10:12:37
526,2016-07-14 10:12:41
685,2016-07-14 10:12:46
442,2016-07-14 10:12:46
620,2016-07-14 10:14:06
737,2016-07-14 10:15:01
1773,2016-07-14 10:15:01
600,2016-07-14 10:15:49
569,2016-07-14 10:16:51
565,2016-07-14 10:17:33
536,2016-07-14 10:18:14
344,2016-07-14 10:19:26
570,2016-07-14 10:20:00
614,2016-07-14 10:23:03
632,2016-07-14 10:23:03
842,2016-07-14 10:23:06
2473,2016-07-14 10:24:43
511,2016-07-14 10:24:43
2983,2016-07-14 10:24:43
440,2016-07-14 10:24:43
602,2016-07-14 10:27:40
448,2016-07-14 10:27:43
1032,2016-07-14 10:28:04
501,2016-07-14 10:28:13
413,2016-07-14 10:28:16
296,2016-07-14 10:28:21
611,2016-07-14 10:28:46
690,2016-07-14 10:29:05
496,2016-07-14 10:29:09
296,2016-07-14 10:29:24
553,2016-07-14 10:30:11
543,2016-07-14 10:30:12
527,2016-07-14 10:30:14
300,2016-07-14 10:30:21
540,2016-07-14 10:30:58
295,2016-07-14 10:31:06
584,2016-07-14 10:32:38
329,2016-07-14 10:32:40
2306,2016-07-14 10:33:40
2420,2016-07-14 10:33:40
2338,2016-07-14 10:33:48
2785,2016-07-14 10:37:53
620,2016-07-14 10:40:22
1313,2016-07-14 10:40:48
686,2016-07-14 10:41:21
369,2016-07-14 10:41:23
640,2016-07-14 10:43:51
483,2016-07-14 10:44:37
303,2016-07-14 10:44:43
6551,2016-07-14 10:45:47
2140,2016-07-14 10:45:48
377,2016-07-14 10:45:50
1360,2016-07-14 10:46:00
1051,2016-07-14 10:46:03
907,2016-07-14 10:46:04
496,2016-07-14 10:46:05
2031,2016-07-14 10:46:28
643,2016-07-14 10:47:06
1117,2016-07-14 10:48:29
488,2016-07-14 10:49:25
586,2016-07-14 10:53:24
468,2016-07-14 10:55:48
410,2016-07-14 10:55:49
2393,2016-07-14 10:56:07
2647,2016-07-14 10:56:07
427,2016-07-14 10:56:07
413,2016-07-14 10:56:07
856,2016-07-14 10:59:51
607,2016-07-14 11:02:26
514,2016-07-14 11:03:46
946,2016-07-14 11:04:09
298,2016-07-14 11:06:55
705,2016-07-14 11:09:10
475,2016-07-14 11:10:04
247,2016-07-14 11:11:56
358,2016-07-14 11:12:04
846,2016-07-14 11:16:45
711,2016-07-14 11:17:29
500,2016-07-14 11:17:37
467,2016-07-14 11:17:42
314,2016-07-14 11:17:51
3927,2016-07-14 11:18:59
643,2016-07-14 11:19:02
768,2016-07-14 11:19:18
318,2016-07-14 11:20:43
970,2016-07-14 11:21:32
585,2016-07-14 11:26:06
566,2016-07-14 11:28:20
380,2016-07-14 11:28:20
449,2016-07-14 11:28:53
391,2016-07-14 11:28:53
280,2016-07-14 11:28:57
3425,2016-07-14 11:30:23
1389,2016-07-14 11:30:54
665,2016-07-14 11:31:20
366,2016-07-14 11:31:20
470,2016-07-14 11:31:32
587,2016-07-14 11:32:32
585,2016-07-14 11:32:41
383,2016-07-14 11:32:41
577,2016-07-14 11:33:57
383,2016-07-14 11:34:04
372,2016-07-14 11:34:04
631,2016-07-14 11:34:06
651,2016-07-14 11:34:06
1149,2016-07-14 11:34:29
1226,2016-07-14 11:35:03
737,2016-07-14 11:35:03
640,2016-07-14 11:36:10
373,2016-07-14 11:36:10
1320,2016-07-14 11:36:58
445,2016-07-14 11:37:10
607,2016-07-14 11:37:13
276,2016-07-14 11:37:29
397,2016-07-14 11:37:39
681,2016-07-14 11:37:39
583,2016-07-14 11:37:46
372,2016-07-14 11:37:46
312,2016-07-14 11:37:50
376,2016-07-14 11:37:54
949,2016-07-14 11:38:24
809,2016-07-14 11:38:24
1451,2016-07-14 11:38:49
2958,2016-07-14 11:39:38
5496,2016-07-14 11:39:40
1251,2016-07-14 11:39:43
467,2016-07-14 11:41:04
392,2016-07-14 11:41:15
376,2016-07-14 11:41:15
580,2016-07-14 11:44:14
589,2016-07-14 11:44:34
381,2016-07-14 11:44:34
658,2016-07-14 11:48:30
565,2016-07-14 11:53:31
318,2016-07-14 11:53:36
583,2016-07-14 11:56:04
505,2016-07-14 11:56:39
268,2016-07-14 11:57:04
585,2016-07-14 11:57:33
280,2016-07-14 11:57:35
392,2016-07-14 11:57:37
545,2016-07-14 11:59:31
309,2016-07-14 11:59:36
539,2016-07-14 11:59:39
442,2016-07-14 11:59:41
2201,2016-07-14 12:00:18
1436,2016-07-14 12:00:22
901,2016-07-14 12:00:26
605,2016-07-14 12:02:40
481,2016-07-14 12:02:42
350,2016-07-14 12:02:48
374,2016-07-14 12:03:16
361,2016-07-14 12:03:33
388,2016-07-14 12:03:48
374,2016-07-14 12:04:43
563,2016-07-14 12:06:44
557,2016-07-14 12:06:49
563,2016-07-14 12:19:08
378,2016-07-14 12:21:07
434,2016-07-14 12:21:35
551,2016-07-14 12:22:35
1055,2016-07-14 12:23:10
622,2016-07-14 12:31:22
308,2016-07-14 12:31:27
569,2016-07-14 12:34:12
308,2016-07-14 12:34:14
559,2016-07-14 12:35:54
318,2016-07-14 12:35:56
452,2016-07-14 12:36:23
372,2016-07-14 12:36:23
584,2016-07-14 12:38:13
1095,2016-07-14 12:39:05
664,2016-07-14 12:40:25
569,2016-07-14 12:42:05
334,2016-07-14 12:42:19
616,2016-07-14 12:53:17
405,2016-07-14 12:53:17
623,2016-07-14 12:55:30
464,2016-07-14 12:55:31
374,2016-07-14 12:57:04
279,2016-07-14 12:57:04
613,2016-07-14 12:57:38
403,2016-07-14 12:57:38
611,2016-07-14 13:01:53
613,2016-07-14 13:05:27
610,2016-07-14 13:07:17
383,2016-07-14 13:08:39
810,2016-07-14 13:08:44
955,2016-07-14 13:09:56
788,2016-07-14 13:10:07
675,2016-07-14 13:11:04
546,2016-07-14 13:14:55
609,2016-07-14 13:17:03
442,2016-07-14 13:17:07
263,2016-07-14 13:17:11
295,2016-07-14 13:17:15
612,2016-07-14 13:17:24
951,2016-07-14 13:17:34
607,2016-07-14 13:19:57
551,2016-07-14 13:21:11
478,2016-07-14 13:21:33
268,2016-07-14 13:21:40
441,2016-07-14 13:22:02
369,2016-07-14 13:22:04
456,2016-07-14 13:22:11
405,2016-07-14 13:23:29
620,2016-07-14 13:28:41
293,2016-07-14 13:28:42
619,2016-07-14 13:29:04
292,2016-07-14 13:29:08
580,2016-07-14 13:29:33
297,2016-07-14 13:29:39
395,2016-07-14 13:30:06
607,2016-07-14 13:37:34
1024,2016-07-14 13:44:46
611,2016-07-14 13:50:50
600,2016-07-14 13:53:45
581,2016-07-14 13:58:32
498,2016-07-14 13:58:36
290,2016-07-14 13:58:44
356,2016-07-14 13:58:53
3950,2016-07-14 14:00:16
13812,2016-07-14 14:00:26
10085,2016-07-14 14:00:44
9840,2016-07-14 14:00:44
7070,2016-07-14 14:00:50
7078,2016-07-14 14:00:50
523,2016-07-14 14:01:36
447,2016-07-14 14:01:36
690,2016-07-14 14:03:22
445,2016-07-14 14:03:22
608,2016-07-14 14:04:03
410,2016-07-14 14:04:03
357,2016-07-14 14:04:24
448,2016-07-14 14:05:10
447,2016-07-14 14:05:10
694,2016-07-14 14:05:16
598,2016-07-14 14:05:30
386,2016-07-14 14:05:30
619,2016-07-14 14:06:43
600,2016-07-14 14:06:48
405,2016-07-14 14:06:48
484,2016-07-14 14:06:57
292,2016-07-14 14:06:58
593,2016-07-14 14:08:08
397,2016-07-14 14:08:08
589,2016-07-14 14:09:21
394,2016-07-14 14:09:22
379,2016-07-14 14:09:30
433,2016-07-14 14:10:18
940,2016-07-14 14:10:35
1036,2016-07-14 14:10:38
1780,2016-07-14 14:11:24
1317,2016-07-14 14:12:10
2059,2016-07-14 14:12:11
321,2016-07-14 14:12:35
486,2016-07-14 14:13:13
604,2016-07-14 14:13:59
648,2016-07-14 14:13:59
451,2016-07-14 14:14:02
261,2016-07-14 14:14:05
290,2016-07-14 14:14:09
356,2016-07-14 14:14:25
1249,2016-07-14 14:15:41
697,2016-07-14 14:17:18
488,2016-07-14 14:17:18
408,2016-07-14 14:17:51
652,2016-07-14 14:17:51
1588,2016-07-14 14:19:27
1479,2016-07-14 14:19:27
603,2016-07-14 14:19:52
1973,2016-07-14 14:20:09
1064,2016-07-14 14:20:58
1379,2016-07-14 14:20:58
601,2016-07-14 14:21:36
436,2016-07-14 14:21:36
805,2016-07-14 14:22:16
552,2016-07-14 14:22:16
1033,2016-07-14 14:22:26
489,2016-07-14 14:22:28
314,2016-07-14 14:22:29
249,2016-07-14 14:22:31
652,2016-07-14 14:23:31
389,2016-07-14 14:23:31
1366,2016-07-14 14:24:29
1733,2016-07-14 14:24:38
1515,2016-07-14 14:24:38
3401,2016-07-14 14:24:43
1232,2016-07-14 14:25:38
1178,2016-07-14 14:25:46
959,2016-07-14 14:25:46
1195,2016-07-14 14:27:14
764,2016-07-14 14:30:52
469,2016-07-14 14:30:55
296,2016-07-14 14:30:56
767,2016-07-14 14:30:59
587,2016-07-14 14:32:03
400,2016-07-14 14:32:03
1006,2016-07-14 14:32:19
1663,2016-07-14 14:32:31
1230,2016-07-14 14:32:34
913,2016-07-14 14:32:38
797,2016-07-14 14:32:40
692,2016-07-14 14:33:29
1173,2016-07-14 14:34:41
641,2016-07-14 14:36:04
279,2016-07-14 14:36:07
592,2016-07-14 14:36:08
310,2016-07-14 14:36:08
590,2016-07-14 14:37:20
584,2016-07-14 14:37:32
621,2016-07-14 14:38:20
371,2016-07-14 14:38:20
1082,2016-07-14 14:40:43
660,2016-07-14 14:41:13
952,2016-07-14 14:41:14
856,2016-07-14 14:41:14
569,2016-07-14 14:42:04
573,2016-07-14 14:42:06
366,2016-07-14 14:42:06
309,2016-07-14 14:42:07
602,2016-07-14 14:42:11
1095,2016-07-14 14:42:16
457,2016-07-14 14:43:52
883,2016-07-14 14:44:13
477,2016-07-14 14:44:45
607,2016-07-14 14:47:14
654,2016-07-14 14:47:14
445,2016-07-14 14:47:20
576,2016-07-14 14:47:37
341,2016-07-14 14:47:40
609,2016-07-14 14:47:59
497,2016-07-14 14:48:39
401,2016-07-14 14:48:43
1826,2016-07-14 14:49:14
4899,2016-07-14 14:49:15
598,2016-07-14 14:50:28
710,2016-07-14 14:50:31
903,2016-07-14 14:52:26
217,2016-07-14 14:52:57
618,2016-07-14 14:54:13
1235,2016-07-14 14:55:44
1254,2016-07-14 14:56:10
1853,2016-07-14 14:56:42
3413,2016-07-14 14:58:27
609,2016-07-14 15:03:42
303,2016-07-14 15:03:52
607,2016-07-14 15:07:54
445,2016-07-14 15:07:56
357,2016-07-14 15:07:59
359,2016-07-14 15:08:04
390,2016-07-14 15:08:04
240,2016-07-14 15:08:09
291,2016-07-14 15:08:16
359,2016-07-14 15:12:10
230,2016-07-14 15:12:38
264,2016-07-14 15:12:42
562,2016-07-14 15:13:36
308,2016-07-14 15:13:39
1547,2016-07-14 15:14:27
